"id";"structures_id";"templates_id";"text";"mkdate";"chdate"
158;4;4;"<div><span>Auch wenn Sie in Bildungsstandards, Kerncurricula, Prüfungsbestimmungen oder daran orientierten Schulbüchern, deren Bindung an die Kernlehrpläne sekundäre Lehrplanbindung genannt wird, Hinweise auf Inhalte Ihres Unterrichts finden, liegt deren begründete Wahl und lerngerechte Strukturierung letztlich bei Ihnen. Bei der Planung Ihres Unterrichts stehen Sie deshalb immer vor der Frage, mit welchen Inhalten sich die Lernenden auseinandersetzen sollen, um die geplanten Lernziele zu erreichen? Um eine Antwort auf diese Frage zu geben, ist es hilfreich, eine doppelte Perspektive auf die Inhalte Ihres Unterrichts einzunehmen: die der eher fachwissenschaftlichen orientierten Sachanalyse und die der eher didaktisch-methodisch orientierten (fach-)didaktischen Analyse.</span></div>
";"2021-07-19 15:35:04";"2021-07-19 20:48:19"
159;5;4;"<div><span>Unter dem Begriff der Unterrichtsmethodik sind alle Aspekte zusammengefasst, die das „Wie“ des Unterrichts beschreiben, also die Formen, Verfahren und die Verlaufsgestalt, mit denen Lehrer*innen und Schüler*innen Lehr-Lernprozesse gestalten. So gibt es eine Vielzahl an methodischen Prinzipien, in denen die Grundsätze der effektiven Strukturierung schulischen Lehrens und Lernens geographischer Sachverhalte, die primär an die Lehrkraft und dadurch sowie indirekt auch an die Schüler adressiert sind. Von herausgehobener Bedeutung für den Geographieunterricht sind die folgenden methodischen Prinzipien:</span></div>

<div><strong><span>&nbsp;</span></strong></div>

<div><span>Das<strong> Prinzip der Realbegegnung/originalen Begegnung </strong>spielt im Geographieunterricht eine große Rolle, da oftmals die Themen und Räume für die Lernenden nicht direkt erfahrbar sind. Unter Realbegegnungen sind das Erfahren, Handeln und Schaffen an der Wirklichkeit zu verstehen, bei dem die Schüler an konkreten Gegenständen oder realen Gegebenheiten arbeiten. Sie können außerschulisch in Form von Erkundungen, im Klassenraum sowie durch Vorträge von Experten stattfinden.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Das <strong>Prinzip der Anschauung</strong> bezeichnet sowohl die Begegnung mit der Wirklichkeit (=Realbegegnung) als auch mit einem Abbild der Wirklichkeit (z.B. Medien). Im Geographieunterricht bezieht sich der Begriff der Anschauung auf folgende Dimensionen:</span></div>

<ul>
	<li><span>direkte Anschauung (=Realbegegnung) findet in Anwesenheit des Gegenstandes statt.</span></li>
	<li><span>mediale Anschauung wird in der abbildgetreuen Darstellung in Abwesenheit des Gegenstandes erreicht. </span></li>
	<li><span>operative Anschauung ist die Erkenntnisgewinnung durch Eigentätigkeit durch Umgestaltung von Wahrnehmungen und Vorstellungen (=Versuche). Dies hat direkte Auswirkung auf die Auswahl der Medien und Materialien.</span></li>
</ul>

<div><span>&nbsp;</span></div>

<div><span>Das methodische <strong>Prinzip des Heimat bzw. des Nahraumes</strong> stellt die Lebenswelt der Schüler-/innen bzw. den Raum in ihrer Umgebung in den Mittelpunkt. Unter Nahraum wird der Raum verstanden, indem man seine täglichen Daseinsgrundfunktionen ausübt. Hier spielt auch besonders das Einüben sowie Anwenden fachspezifischer Arbeitsweisen, wie z.B. Befragen, Zählen, Kartieren, im Nahraum eine Rolle. </span></div>

<div><span>&nbsp;</span></div>

<div><span>Das <strong>Prinzip der Selbsttätigkeit/ der Handlungsorientierung</strong> beschreibt das selbst- oder mitgestaltete Lernen der Schüler-/innen mit dem übergeordneten Ziel der Selbstständigkeit. Im handlungsorientierten Unterricht lernen die Schüler-/innen, nach dem Prinzip der Selbsttätigkeit sich handelnd Kenntnisse und Fähigkeiten sowie auch Einstellungen und Verhaltensweisen anzueignen. Die Schüler-/innen sollen auf das kritische Beurteilen von räumlichen Situationen vorbereitet werden, um anschließend Lebenssituationen in Schule und Gesellschaft selbstständig handelnd verändern zu können.</span><br />
&nbsp;</div>

<div><span>Das <strong>Prinzip der Aktualität</strong> berücksichtigt gegenwartsnahe Ereignisse im Unterricht (v.a. humangeographische sowie naturgeographische Lerninhalte). Aktuelle Ereignisse sollten unter Nutzung der Motivation der Schüler-/innen aufgegriffen werden. Zudem zielt das Prinzip auf die Aktualisierung geographischer Inhalte, damit die Schüler-/innen nach dem aktuellen Sachstand unterrichtet werden. Dabei sind unter anderem, Vulkanausbrüche, die Ansiedlung von Unternehmen oder der Bau einer Verkehrstrasse Beispiele für aktuelle Ereignisse auf lokaler, regionaler und globaler Maßstabsebene. So fördert das Aktualitätsprinzip, aufgrund der Einbindung unmittelbarer aktueller Ereignisse, das situierte Lernen und die Systemkompetenz.</span></div>

<div><span>&nbsp;</span></div>

<div><span style=""color:black"">Das <strong>Prinzip der Strukturierung</strong> ist eine methodische Maßnahme, mit deren Hilfe die Lehrperson den zu vermittelnden Lerninhalt so aufbereitet, dass aus dem dargebotenen komplexen Ganzen inhaltliche Gliederungsformen, Beziehungen und Zusammenhängen zwischen Einzelelementen sowie Teilschritte ersichtlich werden. Den Lernenden wird so das Lernen erleichtert. Das Prinzip der Strukturierung kann nach inhaltlichen und methodischen Aspekten unterschieden werden, die im Folgenden dargestellt werden:</span></div>

<div><strong><span style=""color:black""><span>a)<span> </span></span></span></strong><strong><span style=""color:black"">Prinzip des Zusammenhangs von Territorial- und Komponentenbetrachtung:</span></strong></div>

<div><span style=""color:black"">Im Geographieunterricht stehen die Behandlung von Komponenten/Themen (z.B. Relief, Bau, Klima, Industrie oder Landwirtschaft eines Raumes) und Territorien/Räumen (z.B. Naturräume, geographische Zonen, Regionen, Städte oder Wirtschaftsstandorte) im Mittelpunkt. Dabei kann bei der unterrichtlichen Betrachtung die eine oder die andere Seite überwiegen, allerdings muss dabei immer ein Zusammenhang zwischen Territorial- und Komponentenbetrachtung hergestellt werden. </span></div>

<div><strong><span style=""color:black""><span>b)<span> </span></span></span></strong><strong><span style=""color:black""><strong>Pr</strong>inzip des Zusammenhanges von naturwissenschaftlicher und gesellschafts-wissenschaftlicher Betrachtung:</span></strong><span style=""color:black""> </span></div>

<div><span style=""color:black"">Im Geographieunterricht wechselt die Behandlung von physisch- oder anthropogeographischen Themen ab. Hierbei kann die eine oder andere Seite im Fokus stehen, allerdings sollte stets der Zusammenhang zwischen naturwissenschaftlicher und gesellschaftswissenschaftlicher Betrachtung hergestellt werden. </span></div>

<div><strong><span style=""color:black""><span>c)<span> </span></span></span></strong><strong><span style=""color:black"">Prinzip des Zusammenhanges von Struktur- und Prozessbetrachtung:</span></strong></div>

<div><span style=""color:black"">Die Behandlung von räumlichen Strukturen und Prozessen wechseln im Geographieunterricht miteinander ab. Hierbei kann bei der unterrichtlichen Betrachtung eine Seite dominieren, jedoch muss immer der Zusammenhang zwischen Struktur- und Prozessbetrachtung berücksichtigt werden. </span></div>

<div><strong><span style=""color:black""><span>d)<span> </span></span></span></strong><strong><span style=""color:black"">Prinzip des Maßstabswechsels:</span></strong></div>

<div><span style=""color:black"">Im Geographieunterricht sind Räume in unterschiedlichen Maßstabsebenen Gegenstand des Unterrichts. Die jeweilige Maßstabsebene bestimmt die Konkretheit der inhaltlichen Aussage eines Lerninhalts. Unabhängig davon, in welchen Maßstab ein Unterrichtsthema behandelt wird, ist der Wechsel der Maßstabsebene bei der Betrachtung geographischer Sachverhalte sinnvoll und teilweise erforderlich. Dabei wird immer von relativen Maßstabsbezeichnungen ausgegangen, das bedeutet es handelt sich um einen größeren oder kleineren Maßstab der Betrachtung geographischer Sachverhalte im Unterricht. Eine Vergrößerung bzw. Verkleinerung des Betrachtungsmaßstabes kann deshalb immer noch bedeuten, dass die Lerninhalte in der regionalen oder globalen Maßstabsebene angesiedelt sind. </span><br />
&nbsp;</div>

<div><span>Das <strong>Prinzip der Umweltbildung</strong> umfasst Aspekte der Bildung für eine nachhaltige Entwicklung und trägt das Leitbild der Nachhaltigkeit. Ziel der Bildung für nachhaltige Entwicklung (BNE) ist die Entwicklung und ständige Erneuerung, Vertiefung und Anwendung von Kompetenzen, die den einzelnen Menschen zur aktiven Gestaltung einer ökologisch verträglichen, wirtschaftlich leistungsfähigen und sozial gerechten Umwelt befähigen. Die Umweltbildung soll bei den Schüler-/innen eine Auseinandersetzung mit der Umwelt unter der Berücksichtigung ökologischer Gesetzmäßigkeiten hervorrufen. </span></div>

<div><span>&nbsp;</span></div>

<div><span>Das <strong>Prinzip des interkulturellen Lernens </strong>bezieht sich auf den Austausch mit einer fremdkulturellen Umwelt und ist demnach als ein Prozess zu verstehen, durch den eine Veränderung im Erleben und Verhalten zustande kommt. Dabei zielt die Förderung von interkultureller Kompetenz auf die Fähigkeit ab, mit interkulturellen Situationen angemessen umgehen und unter Berücksichtigung von Werten und Normen Bewertungen vornehmen zu können. </span></div>

<div><strong><span>&nbsp;</span></strong></div>

<div><strong><span>Das Prinzip des Globalen Lernens</span></strong><span> umfasst die Vermittlung einer globalen Perspektive, bei der die Schüler-/innen zum persönlichen Urteilen und Handeln befähigt werden sollen. Dabei werden verschiedene Kompetenzbereiche und Kompetenzen, insbesondere die Systemkompetenz, die Bewertungskompetenz sowie die Handlungskompetenz gefördert. Mit dem Globalen Lernen steht die Analyse und Bewertung des geographischen Gegenstands auf ökonomischer, politischer, ökologischer und gesellschaftlicher Ebene oder auf lokaler bis globaler Maßstabsebene in Zusammenhang.</span></div>

<div>&nbsp;</div>
";"2021-07-19 15:35:04";"2021-07-19 20:54:39"
160;2;4;"<div><span>Die individuellen Voraussetzungen der Schüler*innen bilden zusammen mit den situativen Voraussetzungen die Bedingungsfelder der Unterrichtsplanung. Um Ihre weiteren Planungsentscheidungen auf diese Voraussetzungen beziehen zu können, müssen Sie die individuellen Lernvoraussetzungen der Lernenden analysieren. Erst dann wird es nämlich möglich, ein lernvoraussetzungsbezogenes unterrichtliches Angebot, einen sogenannten adaptiven Unterricht, zu konzipieren, das die Lernenden bestmöglich individuell fördern kann. Zu den individuellen Voraussetzungen gehören der bereichsspezifische Lern- und Entwicklungsstand (kognitive Lernvoraussetzungen, Vorwissen), die Interessen, Einstellungen und Motivation (affektive Lernvoraussetzungen) sowie das Arbeits- und Lernverhalten. Damit Sie aus der Vielzahl möglicher Merkmale der Lernenden diejenigen lernbereichsspezifischen aufdecken, die für einen lernwirksamen Unterricht notwendig sind, ist es wichtig, die Analyse dieser Voraussetzungen eng an den Lernzielen, dem Thema, den Methoden und den Medien zu orientieren. Je nach Lage des zu planenden Unterrichts und je nach Zeit, die Ihnen für die Planung zur Verfügung steht, lassen sich allerdings nicht alle der tatsächlichen Voraussetzungen auch diagnostizieren. Oft müssen die Voraussetzungen zum Beispiel mithilfe der curricularen Vorgaben für den vorangegangenen Unterricht erschlossen werden, sodass Ihre Analyse eher Annahmen über die Voraussetzungen beinhaltet. Diese Annahmen müssen während des Unterrichts und in seinem Anschluss daraufhin befragt werden, wie zutreffend sie waren.</span></div>
";"2021-07-19 15:35:04";"2021-07-19 20:39:23"
161;7;4;"<div><span>Die Klassenkomposition bezieht sich auf die Zusammensetzung der Schüler*innenschaft Ihrer Klasse. Hat diese Zusammensetzung einen Einfluss auf die Schulleistung (über den Einfluss der gleichen Merkmale auf der Ebene der Individuen selbst), wird in der empirischen Bildungsforschung von Kompositionseffekten gesprochen. Viele dieser Effekte, die bisher untersucht wurden, hängen dabei mit der sozialen, ethnischen oder leistungsbezogenen Komposition der Schüler*innenschaft zusammen.</span></div>

<div>&nbsp;</div>

<div><span>Empirische Befunde zeigen, dass insbesondere die leistungsbezogene Komposition einer Klasse einen Einfluss auf die Schulleistungen hat. Während die die soziale Komposition zumindest einen anteiligen Effekt auf die Schulleistung hat, scheint die ethnische Komposition allerdings keinen direkten Einfluss zu haben. Dennoch kann aber auch die Berücksichtigung dieses Aspekts von Bedeutung für einen Unterricht sein, der von der Vielfalt der Schüler*innenschaft profitieren soll.</span></div>

<div>&nbsp;</div>

<div><span>Tipp: Das Vorliegen von Kompositionseffekten wird über die Erwartungshaltung von Lehrkräften (Pygmalion-Effekt: selbsterfüllende Prophezeiung), die normative Kultur und Vergleichsprozesse innerhalb von Schüler*innengruppen (Peer-Effekte) sowie das Vorhandensein von ausreichend materiellen und finanziellen Ressourcen, elterlichen Engagements und guten Personals an Schulen zu erklären versucht. Vertrauen Sie deshalb nicht einfach auf Ihre Alltagsannahmen, weil sie die Gefahr von Vorurteilen und Stereotypen bergen, sondern überdenken Sie auch immer Ihre eigenen Vorannahmen bei gleichzeitig möglichst wertfreier und lernbezogener Beschreibungen der Zusammensetzung der Klasse. Sich über diese möglichen Faktoren Gedanken zu machen, kann dabei helfen, einen angemessenen Zugang zur Klassenkomposition zu finden und nur die Aspekte zu vertiefen, die tatsächlich für die Planung von Relevanz sind.</span></div>
";"2021-07-19 15:35:04";"2021-07-19 17:17:37"
162;9;4;"<div><span>Zur Herstellung einer optimalen Lehr-Lernatmosphäre ist es wichtig, die Unterrichtsumgebung, in der die Zusammenarbeit in der Schule stattfindet, zu berücksichtigen. Denn sowohl die Räume mitsamt ihrer Ausstattung, die zur Verfügung stehen, als auch die zeitliche Einordnung des Unterrichts in den Schulalltag der Schüler*innen (und auch der Lehrkraft) oder die relative Zeit für Ihren Fachunterricht können Chancen und Grenzen für bestimmte Unterrichtsvorhaben darstellen. Im Rahmen Ihrer Unterrichtsplanung gilt es deshalb, diese Chancen und Grenzen z.B. im Zusammenhang mit Ihren Methoden- und Medienentscheidungen oder hinsichtlich eventueller Interaktionen mit individuellen Voraussetzungen (Motivation, etc.) möglichst genau zu analysieren.</span></div>
";"2021-07-19 15:35:04";"2021-07-19 15:48:17"
163;6;4;"<div><span>Der Geographieunterricht ist ein medienintensives Fach. Die Lerngegenstände sind im Allgemeinen nicht direkt erfahrbar und so werden Medien überall dort von Lehrkräften eingesetzt, wo die originale Begegnung mit den Lerninhalten nicht möglich ist. Medien sind also als Mittler im Lehr- und Lernprozess Träger von Informationen, die Kommunikationsprozesse in Gang setzen und Handlungsmöglichkeiten schaffen. Trotzdem können Medien nur eine stützende Funktion im Lern- und Lehrprozess einnehmen. Die Lehrkraft wird von der Funktion der Informationsübermittlung entlastet. Ihre Rolle verändert sich und sie wird zum „Moderator“ im Unterrichtsprozess. </span></div>

<div><span>&nbsp;</span></div>

<div><span>Zu den Medien zählen unter anderem Veranschaulichungsmaterial, Arbeitsmaterial, Unterrichtsmaterial sowie Lehr- und Lernmaterialien. Dabei wird zwischen den <strong>Medien im engeren Sinne</strong> sowie <strong>Medien im weiteren Sinne</strong> unterschieden. </span></div>

<div><strong><span>Medien im engeren Sinne (Einzelmedien)</span></strong><span> sind Repräsentationsformen der Wirklichkeit und bilden diese auf verschiedene Art und Weise ab, zum Beispiel in Modellen, Bildern, Karten, Profilen, statistischen Materialien, Texte, Diagrammen u.a.</span></div>

<div><strong><span>Medien im weiteren Sinne (kombinierte Medien)</span></strong><span> sind Medienträger, das heißt sie sind die Darbietungsform der Medien im engeren Sinne im Unterricht, zum Beispiel Atals, Wandkarte, Schulbuch, Video, Tafelbild u.a. </span></div>

<div><span>&nbsp;</span></div>

<div><span>Bei der Medienauswahl und den Medieneinsatz spielen folgende Kriterien eine Rolle: </span></div>

<div><span>&nbsp;</span></div>

<div><strong><span>Ziel- und Inhaltskonformität:</span></strong></div>

<ul>
	<li><span>Ist das Medium für die Lernzielrealisierung geeignet?</span></li>
	<li><span>Unterstützt es den Schüler bei der Problemfindung und Aneignung?</span></li>
	<li><span>Ist es didaktisch so aufbereitet, dass die Inhalte verständlich werden?</span></li>
</ul>
&nbsp;

<div><strong><span>Adressatengemäßheit und Sozialisationsfunktion:</span></strong></div>

<ul>
	<li><span>Entspricht das Medium den Lernvoraussetzungen der Schüler-/innen?</span></li>
	<li><span>Stimuliert es die Entwicklung von Fähigkeiten/Fertigkeiten?</span></li>
	<li><span>Welche Kommunikations- und Handlungsmöglichkeit bietet das Medium?</span></li>
	<li><span>Ermöglicht es selbstständiges Arbeiten?</span></li>
</ul>
";"2021-07-19 15:35:04";"2021-07-19 21:04:28"
164;8;4;"<div><span>Mit dem Klassenklima ist die „emotionale Grundtönung“ (Eder, 2018, S. 696) der Atmosphäre in der Ihrer Klasse gemeint, also die Gefühls- und Stimmungsanteile, die emotionale Qualität der sozialen Beziehung zwischen Ihren Schüler*innen untereinander und Ihnen oder die emotionale Befindlichkeit in der Klasse.</span></div>

<div>&nbsp;</div>

<div><span>Um Ihre Planungsentscheidungen bestmöglich auf das Klassenklima beziehen zu können, sollten Sie das jeweilige Klima unter folgenden Aspekten beschreiben:</span></div>

<ul>
	<li><span>Sozialverhalten der Schüler*innen,</span></li>
	<li><span>Schüler*innen-Lehrer*innen-Beziehung (z.B. Unterstützung durch die Lehrkraft, persönliche Kontakte, Zufriedenheit mit der Lehrkraft, Aggression, Respekt, etc. gegenüber der Lehrkraft oder relevante Eigenschaften der Lehrkraft wie Gerechtigkeit, Führungsstil, etc. und deren Wahrnehmung durch die Schüler*innen),</span></li>
	<li><span>Schüler*innen-Schüler*innen-Beziehung (z.B. Klassengemeinschaft, Wettbewerbsverhalten, Cliquenbildung, Aggression, Diskriminierung, Rivalität, etc.),</span></li>
	<li><span>Merkmale des Unterrichts (z.B. Regelklarheit, Unabhängigkeit, Zufriedenheit mit dem Unterricht, Leistungsdruck, Schüler*innenbeteiligung, etc.),</span></li>
	<li><span>Lernhaltungen der Schüler*innen (z.B. Beteiligung, Mitarbeit, Resignation, Störneigung, etc.)</span></li>
</ul>

<div><br />
<span>Ein positives Klassenklima kann bei den Schüler*innen mit einer reduzierten Wahrnehmung schulischer Belastungen, weniger aggressivem Verhalten wie Mobbing oder Gewaltanwendung und mit einem positiven Selbstkonzept, einer positiven Moralentwicklung und Akzeptanz von Minderheiten zusammenhängen. Für ein negatives Klassenklima gilt Gegenteiliges.</span></div>

<div>&nbsp;</div>

<div><span>Wichtig ist aber auch bei dieser Voraussetzung, das Klassenklima nicht eigenständig, sondern im Zusammenhang mit den anderen Planungsbereichen zu beschreiben. Auf der Grundlage dieser Beschreibung können Sie dann z.B. Methodenentscheidungen hinsichtlich lernförderlicher Sozialformen oder für die Zielentscheidungen hinsichtlich förderungsbedürftiger Schlüsselkompetenzen im Bereich des sozialen Miteinanders treffen.</span></div>
";"2021-07-19 15:35:04";"2021-07-19 17:16:15"
165;11;4;"<div>Die für das Fach Erdkunde spezifizierten Lehrpläne (Kerncurricula) enthalten Informationen zu den Kompetenzen, Lernzielen, Inhaltsfeldern und didaktische Hinweise in Form von beispielhaften Aufgaben. Als Produkt einer Lehrplankommission der jeweiligen Bundesländer sind Lehrpläne verbindlich, weshalb deren Vorgaben eine zentrale Voraussetzung für die Planungsbereiche Kompetenzen, Lernziele und Inhalt darstellen. Die Kerncurricula der verschiedenen Schulformen (RS, HS, OBS, IGS) für das Fach Geographie basieren auf den von der Deutschen Gesellschaft für Geographie (DGfG) formulierten Bildungsstandards des Faches Geographie für den Mittleren Schulabschluss. Dort werden sechs Kompetenzbereiche benannt, die gemeinsam wirken, um eine geographische Gesamtkompetenz im Rahmen der allgemeinen Bildung aufzubauen. Im Folgenden werden die Kompetenzbereiche diese Kompetenzbereiche aufgelistet.</div>

<ul>
	<li>
	<div><strong>Fachwissen </strong>(F): Fähigkeit, Räume auf den verschiedenen Maßstabsebenen als natur-<span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span>und humangeographische Systeme zu erfassen und Wechselbeziehungen zwischen Mensch und Umwelt analysieren zu können.</div>
	</li>
	<li>
	<div><strong>Räumliche Orientierung</strong> (O): Fähigkeit, sich in Räumen orientieren zu können (topographisches Orientierungswissen, Kartenkompetenz, Orientierung in Realräumen und die Reflexion von Raumwahrnehmungen).</div>
	</li>
	<li>
	<div><strong>Erkenntnisgewinnung/Methoden</strong> (M): Fähigkeit, geographisch/geowissenschaftlich relevante Informationen im Realraum sowie aus Medien gewinnen und auswerten sowie Schritte zur Erkenntnisgewinnung in der Geographie beschreiben zu können.</div>
	</li>
	<li>
	<div><strong>Kommunikation </strong>(K): Fähigkeit, geographische Sachverhalte zu verstehen, zu versprachlichen und präsentieren zu können sowie sich im Gespräch mit anderen darüber sachgerecht austauschen zu können.</div>
	</li>
	<li>
	<div><strong>Beurteilung/Bewertung</strong> (B): Fähigkeit, raumbezogene Sachverhalte und Probleme, Informationen in Medien und geographische Erkenntnisse kriterienorientiert sowie vor dem Hintergrund bestehender Werte in Ansätzen beurteilen zu können.</div>
	</li>
	<li>
	<div><strong>Handlung </strong>(H): Fähigkeit und Bereitschaft, auf verschiedenen Handlungsfeldern natur- und sozialraumgerecht handeln zu können.</div>
	</li>
</ul>

<div><span>Dabei stellt der Kompetenzbereich „Räumliche Orientierung“ ein Alleinstellungsmerkmal des Faches Erdkunde dar. Die Auswahl und die Benennung der Kompetenzbereiche variiert zwischen den Bundesländern. Die aufgelisteten Kompetenzbereiche werden durch Regelstandards strukturiert und präzisiert. Ergänzend zu diesen Vorgaben sollten auch schuleigenen Arbeitspläne (Fachcurriculum Erdkunde) berücksichtigt werden, in dem Sie erste Konkretisierungen der Kompetenzvorgaben unter den standortspezifischen Bedingungen finden. </span></div>
";"2021-07-19 15:35:04";"2021-07-19 17:28:18"
166;14;4;"<div><span>Lernmotivation bezeichnet psychische Prozesse im Individuum, die es veranlassen, einen Lernprozess aufzunehmen, ihn aufrecht zu erhalten und auf das Erreichen eines Lernziels hinzusteuern. So gilt Motivation als „Motor“ des Lernens. </span><span>Dabei werden zwei Grundformen der Motivation unterschieden.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Die <strong>intrinsische Motivation</strong> bezeichnet den Lernantrieb aus Motiven, die der/die Schüler-/innen aus sich heraus aktiviert. </span></div>

<div><span>Hierbei spielen folgende endogene Triebfelder eine wichtige Rolle: </span></div>

<ul>
	<li><span>fragende Neugier an der Sache (Reiz des Themas),</span></li>
	<li><span>Ehrgeiz etwas zu lösen oder zu gestalten (Reiz der Aufgabe),</span></li>
	<li><span>Streben nach Leistung oder Geltung (Reiz der Anerkennung).</span></li>
</ul>

<div><span>&nbsp;</span></div>

<div><span>Die <strong>extrinsische Motivation</strong> stellt ein Verhalten oder Handeln, das durch von außen kommende Reize oder Impulse veranlasst wird, dar. Diese Reize oder Impulse werden vom Schüler künstlich erzeugt, indem Interesse am Lerninhalt selbst oder an der Gestaltung des Lernprozesses geweckt wird. Extrinsische Motivation leitet sich ebenso von der Hoffnung auf Belohnung und Anerkennung ab wie andersherum von der Angst her, Strafe oder Missachtung erleiden zu müssen.</span></div>

<div><span>&nbsp;</span></div>

<div><span>In der Praxis sind diese beiden Formen der Motivation manchmal schwer zu trennen, aber beide sind bedeutsam für den Unterricht. Deshalb muss bei der Unterrichtsplanung präzise festgestellt werden, wie lernbereichsspezifisch die Schüler-/innen bereits motiviert sind und inwieweit sich die Schüler-/innen durch die jeweiligen Ziele, Themen, Methoden und Medien motivieren lassen. </span></div>
";"2021-07-19 15:35:04";"2021-07-19 20:43:26"
167;13;4;"<div><span>Unter allen Personenmerkmalen sagt das bereichsspezifische Vorwissen die Leistung von Schüler*innen am stärksten vorher – sogar stärker als Intelligenz. Während eine niedrige Intelligenz zumindest teilweise durch breites Wissen ausgeglichen werden kann, ist dies andersherum nicht so einfach möglich: Fehlendes Wissen kann nicht ohne Weiteres durch eine hohe Intelligenz ausgeglichen werden.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Wenn man sich Wissen wie ein Netzwerk vorstellt, dann ergeben sich umso mehr Anknüpfungspunkte für neue Informationen, je mehr Wissen bereits vorhanden ist. Deshalb lässt sich grundsätzlich feststellen: Je mehr eine Person schon weiß, desto mehr versteht sie und desto mehr neues Wissen kann sie aufbauen. Aus diesem Grund ist insbesondere dann eine hohe Lernleistung zu erwarten, wenn Schüler*innen bereits über ein großes Domänenwissen verfügen (damit ist das Wissen innerhalb eines Inhaltsgebiets gemeint, z.B. in der Physik, im Schach oder im Fußball). Vorwissen kann allerdings auch problematisch sein. Das ist etwa dann der Fall, wenn es „kompartmentalisiert“ vorliegt, relevantes Wissen also getrennt voneinander abgespeichert wurde und deshalb Querverbindungen zwischen den Inhalten nicht erkannt werden. Ein anderes Hindernis können naive Konzepte darstellen, also eigene Vorstellungen von der Welt, die mit dem neuen Lerninhalt unvereinbar sind.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Insgesamt ist ein Unterricht, der das Vorwissen von Schüler*innen berücksichtigt, effektiver, da er die Anbindung von neuen Lerninhalten an bestehende Wissenselemente ermöglicht. Eine solche Möglichkeit besteht allerdings nur, wenn das Vorwissen der Lernenden schon für die Unterrichtsplanung diagnostiziert und die weiteren Planungsentscheidung darauf ausgerichtet werden.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Um das Vorwissen präzise feststellen zu können, ist es notwendig, ein Verständnis davon zu haben, was genau der Ausdruck „Vorwissen“ bedeutet: Mit Vorwissen ist all das strukturierte Wissen einer Person gemeint, das bereits vor dem Lernprozess, den Sie anstoßen möchten, vorhanden ist, und das für diesen Prozess zur Verfügung steht, wenn es aktiviert wird. Dabei kann Vorwissen bewusst oder unbewusst und inhaltlich in verschiedenen Formen vorliegen. Es wird zwischen deklarativem (wissen was), prozeduralem (wissen wie) und konditionalem (wissen wo und warum) Vorwissen unterschieden. Diese jeweiligen Vorwissensformen sollten in Abhängigkeit von den Lernzielen und dem Lerninhalt analysiert werden.</span></div>

<div><span>&nbsp;</span></div>

<div><span>Für die Unterrichtsplanung bedeutet die Analyse von Vorwissen also</span></div>

<ul>
	<li><span>die Klärung von deklarativem bzw. prozeduralem Vorwissen bei den Lernenden, das für das Unterrichtsthema relevant ist und Anknüpfungspunkte bietet,</span></li>
	<li><span>die Berücksichtigung von unbewusstem Vorwissen, das auch nicht ohne Weiteres versprachlicht werden kann,</span></li>
	<li><span>das Aufdecken von Wissensmängeln und die genauere Analyse, in welcher Hinsicht sie bestehen und wie weit sie zurückgehen, um dem Risiko zu begegnen, dass neue Inhalte gar nicht erst verstanden werden, weil den Lernenden Grundlagen fehlen,</span></li>
	<li><span><span>d</span></span><span>as Aufdecken von naiven Vorkonzepten der Lernenden, um diese gemeinsam reflektieren und mit wissenschaftlichen Konzepten vergleichen zu können, und</span></li>
	<li><span>das Aufdecken von kompartmentalisiertem Vorwissen, um im Unterricht Verbindungen zwischen bisher voneinander getrennt abgespeicherten Wissensbereichen schlagen zu können.</span></li>
</ul>
";"2021-07-19 15:35:04";"2021-07-19 20:40:13"
168;10;4;"<span>Die Institution Schule richtet bestimmte Erwartungen an den Unterricht („normative Erwartungsstruktur“), die Sie als Lehrkraft erfüllen müssen. Diese Erwartungen sollen dazu beitragen, das tatsächliche Verhalten der Mitglieder dieser Institution in bestimmten Bereichen zu regeln. Vor allem für den Unterricht als zentralem Bereich gibt es dabei sehr viele rahmengebende Erwartungen, die zum Teil auch in Dokumenten gebündelt sind und die bei der Unterrichtsplanung berücksichtigt werden sollten. Zu diesen Erwartungen zählen in der jeweiligen Schule geltende Werte und Normen, Leitbilder (z.B. Schule der Vielfalt, <span style=""color:black"">Umweltschule, zertifizierte BNE-Schule, etc</span>.), die Schulordnung, Schularbeitspläne, das Schulklima oder Einflüsse auf den Unterricht durch schulinterne Gruppierungen (z.B. Streitschlichter*innen, <span style=""color:black"">Umwelt-AG, Geocaching-AG, etc.). Für die Planung des Unterrichts sind allerdings nicht alle Bereiche </span>von Relevanz, sondern lediglich die lehr-lernbereichsbedeutsamen, die im engen Zusammenhang mit Ihren weiteren Planungsentscheidungen stehen.</span>";"2021-07-19 15:35:04";"2021-07-19 15:51:53"
